survey_title,HC,OT,A,AB,SC,SP,date.(UTC),year,reef,reef_pooled,site,habitat,zone,site_latitude,site_longitude,plot,cluster,survey_id,site_id,date
TSMA_BA1S_P2_202104_42,34.25806452,0.322580645,39.35483871,5.741935484,20.25806452,0.064516129,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA1,BA,S,-9.751890056,143.4352953,2,TS,84395,17889,202104
TSMA_BA1S_P2_202203_42,36.52380952,0.333333333,43.42857143,2.380952381,17.28571429,0.047619048,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA1,BA,S,-9.751890056,143.4352953,2,TS,85145,17889,202203
TSMA_BA1S_P2_202403_42,38.32964135,0.609437426,42.17606884,3.327697714,15.31033567,0.246818993,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,BA1,BA,S,-9.751890056,143.4352953,2,TS,90135,17889,202403
TSMA_BA1S_P3_202104_42,40.6,0.2,28.4,20.45,10.1,0.25,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA1,BA,S,-9.751890056,143.4352953,3,TS,84396,17889,202104
TSMA_BA1S_P3_202203_42,43.51219512,0.097560976,30.24390244,12.73170732,13.2195122,0.195121951,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA1,BA,S,-9.751890056,143.4352953,3,TS,85146,17889,202203
TSMA_BA1S_P4_202104_42,36.14634146,0.097560976,27.36585366,16.24390244,20.04878049,0.097560976,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA1,BA,S,-9.751890056,143.4352953,4,TS,84397,17889,202104
TSMA_BA1S_P4_202203_42,37.52380952,0.047619048,30.42857143,15.38095238,16.33333333,0.285714286,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA1,BA,S,-9.751890056,143.4352953,4,TS,85147,17889,202203
TSMA_BA1S_P4_202403_42,31.52636375,0.394765445,39.47930196,11.13076489,17.28402939,0.184774575,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,BA1,BA,S,-9.751890056,143.4352953,4,TS,90136,17889,202403
TSMA_BA2D_P1_202104_42,19.48387097,0.193548387,62.51612903,9.419354839,8.0,0.387096774,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,1,TS,84398,17889,202104
TSMA_BA2D_P1_202203_42,24.53658537,0.292682927,52.97560976,12.04878049,9.756097561,0.390243902,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,1,TS,85148,17889,202203
TSMA_BA2D_P1_202403_42,28.97358831,0.149350649,50.78327461,10.52084736,9.17855567,0.394383394,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,1,TS,90137,17889,202403
TSMA_BA2D_P2_202104_42,16.36363636,0.181818182,58.90909091,15.93939394,8.484848485,0.121212121,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,2,TS,84399,17889,202104
TSMA_BA2D_P2_202203_42,16.7804878,0.292682927,61.31707317,10.82926829,10.29268293,0.487804878,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,2,TS,85149,17889,202203
TSMA_BA2D_P2_202302_42,10.04878049,0.048780488,64.04878049,20.3902439,5.317073171,0.146341463,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,2,TS,87325,17889,202302
TSMA_BA2D_P2_202403_42,15.69230769,0.153846154,58.66666667,17.74358974,7.282051282,0.461538462,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,2,TS,90138,17889,202403
TSMA_BA2D_P3_202104_42,19.95121951,0.097560976,57.65853659,13.2195122,8.585365854,0.487804878,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,3,TS,84400,17889,202104
TSMA_BA2D_P3_202203_42,23.75609756,0.43902439,55.70731707,10.63414634,9.219512195,0.243902439,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,3,TS,85150,17889,202203
TSMA_BA2D_P3_202302_42,11.31707317,0.195121951,78.43902439,3.853658537,6.0,0.195121951,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,3,TS,87326,17889,202302
TSMA_BA2D_P3_202403_42,23.0,0.19047619,59.66666667,9.238095238,7.571428571,0.333333333,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,3,TS,90139,17889,202403
TSMA_BA2D_P4_202104_42,24.4,0.35,54.7,13.9,6.35,0.3,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,4,TS,84401,17889,202104
TSMA_BA2D_P4_202203_42,24.9047619,0.428571429,51.23809524,12.76190476,10.42857143,0.238095238,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,4,TS,85151,17889,202203
TSMA_BA2D_P4_202403_42,25.57552176,0.102564103,57.13467368,12.15772836,4.66726442,0.362247681,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,BA2,BA,D,-9.751890056,143.4352953,4,TS,90140,17889,202403
TSMA_BA2S_P1_202104_42,53.74358974,0.256410256,37.12820513,1.076923077,7.487179487,0.307692308,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,1,TS,84402,17889,202104
TSMA_BA2S_P1_202203_42,56.85714286,0.19047619,34.76190476,1.619047619,6.19047619,0.380952381,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,1,TS,85152,17889,202203
TSMA_BA2S_P1_202302_42,54.38095238,0.238095238,32.52380952,1.666666667,11.0952381,0.095238095,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,1,TS,87327,17889,202302
TSMA_BA2S_P1_202403_42,61.51879215,0.240038873,32.02914348,1.011352593,4.95966222,0.24101069,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,1,TS,90141,17889,202403
TSMA_BA2S_P2_202104_42,46.9,0.5,36.75,3.75,12.05,0.05,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,2,TS,84403,17889,202104
TSMA_BA2S_P2_202203_42,48.28571429,0.047619048,37.80952381,3.0,10.80952381,0.047619048,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,2,TS,85153,17889,202203
TSMA_BA2S_P2_202302_42,42.0952381,0.047619048,39.28571429,3.523809524,14.95238095,0.095238095,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,2,TS,87328,17889,202302
TSMA_BA2S_P2_202403_42,47.94871795,0.461538462,36.30769231,4.051282051,10.97435897,0.256410256,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,2,TS,90142,17889,202403
TSMA_BA2S_P3_202104_42,51.57894737,0.157894737,38.63157895,1.526315789,8.0,0.105263158,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,3,TS,84404,17889,202104
TSMA_BA2S_P3_202203_42,58.53658537,0.195121951,33.51219512,1.951219512,5.609756098,0.195121951,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,3,TS,85154,17889,202203
TSMA_BA2S_P3_202302_42,61.57142857,0.238095238,27.66666667,3.761904762,6.476190476,0.285714286,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,3,TS,87329,17889,202302
TSMA_BA2S_P3_202403_42,64.9047619,0.333333333,26.52380952,1.476190476,6.714285714,0.047619048,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,3,TS,90143,17889,202403
TSMA_BA2S_P4_202104_42,53.66666667,0.277777778,34.94444444,4.611111111,6.277777778,0.222222222,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,4,TS,84405,17889,202104
TSMA_BA2S_P4_202203_42,47.47619048,0.476190476,40.61904762,5.619047619,5.761904762,0.047619048,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,4,TS,85155,17889,202203
TSMA_BA2S_P4_202302_42,47.47619048,0.047619048,37.14285714,4.523809524,10.71428571,0.095238095,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,4,TS,87330,17889,202302
TSMA_BA2S_P4_202403_42,52.26386054,0.3,34.86428571,6.520833333,5.951020408,0.1,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,BA2,BA,S,-9.751890056,143.4352953,4,TS,90144,17889,202403
TSMA_FL1S_P1_202104_42,31.47368421,0.157894737,47.89473684,5.947368421,14.26315789,0.263157895,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,FL1,FL,S,-9.751890056,143.4352953,1,TS,84406,17889,202104
TSMA_FL1S_P1_202203_42,29.2195122,0.146341463,47.51219512,5.317073171,17.6097561,0.195121951,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,FL1,FL,S,-9.751890056,143.4352953,1,TS,85156,17889,202203
TSMA_FL1S_P1_202302_42,32.0,0.142857143,38.19047619,6.904761905,22.61904762,0.142857143,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,FL1,FL,S,-9.751890056,143.4352953,1,TS,87331,17889,202302
TSMA_FL1S_P1_202403_42,29.43765809,0.428571429,42.46210257,7.297416586,20.18377513,0.19047619,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,FL1,FL,S,-9.751890056,143.4352953,1,TS,90145,17889,202403
TSMA_FL1S_P2_202104_42,22.25,0.25,57.5,5.45,14.45,0.1,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,FL1,FL,S,-9.751890056,143.4352953,2,TS,84407,17889,202104
TSMA_FL1S_P2_202203_42,18.76190476,0.095238095,64.95238095,4.523809524,11.47619048,0.19047619,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,FL1,FL,S,-9.751890056,143.4352953,2,TS,85157,17889,202203
TSMA_FL1S_P2_202302_42,24.0952381,0.047619048,60.66666667,3.761904762,11.38095238,0.047619048,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,FL1,FL,S,-9.751890056,143.4352953,2,TS,87332,17889,202302
TSMA_FL1S_P2_202403_42,23.4713565,0.367573924,45.76278452,8.427607146,21.80343052,0.167247387,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,FL1,FL,S,-9.751890056,143.4352953,2,TS,90146,17889,202403
TSMA_FL1S_P3_202104_42,31.95238095,0.0,37.47619048,5.285714286,25.0952381,0.19047619,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,FL1,FL,S,-9.751890056,143.4352953,3,TS,84408,17889,202104
TSMA_FL1S_P3_202203_42,27.0952381,0.142857143,46.0952381,4.571428571,21.85714286,0.238095238,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,FL1,FL,S,-9.751890056,143.4352953,3,TS,85158,17889,202203
TSMA_FL1S_P3_202302_42,33.66666667,0.047619048,38.76190476,2.047619048,25.42857143,0.047619048,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,FL1,FL,S,-9.751890056,143.4352953,3,TS,87333,17889,202302
TSMA_FL1S_P3_202403_42,30.58694598,0.38995039,39.33491271,3.926452536,25.51785042,0.243887968,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,FL1,FL,S,-9.751890056,143.4352953,3,TS,90147,17889,202403
TSMA_FL1S_P4_202104_42,31.22222222,0.0,43.94444444,7.0,17.72222222,0.111111111,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,FL1,FL,S,-9.751890056,143.4352953,4,TS,84409,17889,202104
TSMA_FL1S_P4_202203_42,33.61904762,0.19047619,47.28571429,6.523809524,12.23809524,0.142857143,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,FL1,FL,S,-9.751890056,143.4352953,4,TS,85159,17889,202203
TSMA_FL1S_P4_202302_42,30.0952381,0.047619048,50.23809524,4.714285714,14.85714286,0.047619048,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,FL1,FL,S,-9.751890056,143.4352953,4,TS,87334,17889,202302
TSMA_FL1S_P4_202403_42,24.77900937,0.434650456,51.92929306,8.765351449,13.9468544,0.14484127,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,FL1,FL,S,-9.751890056,143.4352953,4,TS,90148,17889,202403
TSMA_FR1D_P1_202104_42,10.0,0.421052632,50.78947368,29.47368421,9.105263158,0.210526316,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,FR1,FR,D,-9.751890056,143.4352953,1,TS,84410,17889,202104
TSMA_FR1D_P1_202104_42,10.0,0.421052632,50.78947368,29.47368421,9.105263158,0.210526316,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,FR1,FR,D,-9.751890056,143.4352953,1,TS,84410,17889,202104
TSMA_FR1D_P1_202203_42,12.52380952,0.428571429,54.66666667,20.95238095,11.33333333,0.095238095,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,FR1,FR,D,-9.751890056,143.4352953,1,TS,85160,17889,202203
TSMA_FR1D_P1_202302_42,7.794871795,0.0,65.33333333,20.51282051,6.358974359,0.0,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,FR1,FR,D,-9.751890056,143.4352953,1,TS,87335,17889,202302
TSMA_FR1D_P1_202403_42,9.238095238,0.380952381,57.66666667,22.85714286,9.666666667,0.19047619,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,FR1,FR,D,-9.751890056,143.4352953,1,TS,90149,17889,202403
TSMA_FR1D_P2_202104_42,8.829268293,0.341463415,61.56097561,20.73170732,7.951219512,0.585365854,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,FR1,FR,D,-9.751890056,143.4352953,2,TS,84411,17889,202104
TSMA_FR1D_P2_202203_42,11.71428571,0.285714286,59.33333333,16.33333333,12.23809524,0.095238095,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,FR1,FR,D,-9.751890056,143.4352953,2,TS,85161,17889,202203
TSMA_FR1D_P2_202302_42,8.857142857,0.047619048,69.57142857,8.80952381,12.57142857,0.142857143,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,FR1,FR,D,-9.751890056,143.4352953,2,TS,87336,17889,202302
TSMA_FR1D_P2_202403_42,7.886995582,0.172043011,63.15836693,20.19020375,8.592390725,0.0,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,FR1,FR,D,-9.751890056,143.4352953,2,TS,90150,17889,202403
TSMA_FR1D_P3_202104_42,10.55555556,0.722222222,66.5,10.72222222,11.11111111,0.388888889,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,FR1,FR,D,-9.751890056,143.4352953,3,TS,84412,17889,202104
TSMA_FR1D_P3_202203_42,12.92682927,0.048780488,61.51219512,10.58536585,14.68292683,0.243902439,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,FR1,FR,D,-9.751890056,143.4352953,3,TS,85162,17889,202203
TSMA_FR1D_P3_202302_42,8.923076923,0.051282051,72.97435897,9.435897436,8.461538462,0.153846154,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,FR1,FR,D,-9.751890056,143.4352953,3,TS,87337,17889,202302
TSMA_FR1D_P3_202403_42,8.152202113,0.324611973,44.80464321,11.10094888,13.11759382,0.0,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,FR1,FR,D,-9.751890056,143.4352953,3,TS,90151,17889,202403
TSMA_FR1D_P4_202104_42,9.235294118,0.411764706,67.41176471,11.82352941,10.64705882,0.470588235,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,FR1,FR,D,-9.751890056,143.4352953,4,TS,84413,17889,202104
TSMA_FR1D_P4_202203_42,8.285714286,0.19047619,65.42857143,13.9047619,12.04761905,0.142857143,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,FR1,FR,D,-9.751890056,143.4352953,4,TS,85163,17889,202203
TSMA_FR1D_P4_202302_42,7.904761905,0.0,75.85714286,7.380952381,8.047619048,0.80952381,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,FR1,FR,D,-9.751890056,143.4352953,4,TS,87338,17889,202302
TSMA_FR1D_P4_202403_42,7.714285714,0.380952381,67.52380952,14.0,10.28571429,0.095238095,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,FR1,FR,D,-9.751890056,143.4352953,4,TS,90152,17889,202403
TSMA_FR1S_P1_202104_42,17.17073171,0.097560976,61.26829268,1.414634146,19.95121951,0.097560976,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,FR1,FR,S,-9.751890056,143.4352953,1,TS,84414,17889,202104
TSMA_FR1S_P1_202203_42,22.19047619,0.238095238,61.0952381,2.0,13.9047619,0.571428571,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,FR1,FR,S,-9.751890056,143.4352953,1,TS,85164,17889,202203
TSMA_FR1S_P1_202302_42,18.52380952,0.095238095,60.80952381,3.380952381,17.14285714,0.047619048,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,FR1,FR,S,-9.751890056,143.4352953,1,TS,87339,17889,202302
TSMA_FR1S_P1_202403_42,21.4,0.25,58.4,2.05,17.6,0.3,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,FR1,FR,S,-9.751890056,143.4352953,1,TS,90153,17889,202403
TSMA_FR1S_P2_202104_42,25.52631579,0.526315789,52.10526316,4.684210526,16.84210526,0.315789474,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,FR1,FR,S,-9.751890056,143.4352953,2,TS,84415,17889,202104
TSMA_FR1S_P2_202203_42,23.61904762,0.19047619,47.23809524,4.047619048,24.71428571,0.19047619,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,FR1,FR,S,-9.751890056,143.4352953,2,TS,85165,17889,202203
TSMA_FR1S_P2_202302_42,25.14285714,0.0,45.0,3.523809524,26.14285714,0.19047619,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,FR1,FR,S,-9.751890056,143.4352953,2,TS,87340,17889,202302
TSMA_FR1S_P2_202403_42,22.84210526,0.368421053,51.15789474,3.526315789,21.84210526,0.263157895,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,FR1,FR,S,-9.751890056,143.4352953,2,TS,90154,17889,202403
TSMA_FR1S_P3_202104_42,16.85714286,0.238095238,58.38095238,4.714285714,19.71428571,0.095238095,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,FR1,FR,S,-9.751890056,143.4352953,3,TS,84416,17889,202104
TSMA_FR1S_P3_202203_42,17.95,0.2,62.6,5.6,13.2,0.45,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,FR1,FR,S,-9.751890056,143.4352953,3,TS,85166,17889,202203
TSMA_FR1S_P3_202302_42,14.43902439,0.048780488,62.58536585,5.658536585,17.2195122,0.048780488,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,FR1,FR,S,-9.751890056,143.4352953,3,TS,87341,17889,202302
TSMA_FR1S_P3_202403_42,12.53489119,0.096209913,63.75911533,9.180626339,14.42915723,0.0,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,FR1,FR,S,-9.751890056,143.4352953,3,TS,90155,17889,202403
TSMA_FR1S_P4_202104_42,19.25,0.05,56.05,8.7,15.9,0.05,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,FR1,FR,S,-9.751890056,143.4352953,4,TS,84417,17889,202104
TSMA_FR1S_P4_202203_42,19.28571429,0.238095238,59.47619048,3.142857143,17.76190476,0.095238095,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,FR1,FR,S,-9.751890056,143.4352953,4,TS,85167,17889,202203
TSMA_FR1S_P4_202302_42,19.52380952,0.0,58.19047619,4.047619048,18.23809524,0.0,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,FR1,FR,S,-9.751890056,143.4352953,4,TS,87342,17889,202302
TSMA_FR1S_P4_202403_42,16.59050199,0.213167785,57.70311811,7.084665107,18.20864528,0.199901724,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,FR1,FR,S,-9.751890056,143.4352953,4,TS,90156,17889,202403
TSMA_FR2D_P1_202104_42,12.625,0.3125,62.0,17.0,7.75,0.3125,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,FR2,FR,D,-9.751890056,143.4352953,1,TS,84418,17889,202104
TSMA_FR2D_P1_202203_42,12.15,0.15,60.9,16.9,9.6,0.3,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,FR2,FR,D,-9.751890056,143.4352953,1,TS,85168,17889,202203
TSMA_FR2D_P1_202302_42,11.02439024,0.097560976,64.3902439,14.04878049,10.09756098,0.341463415,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,FR2,FR,D,-9.751890056,143.4352953,1,TS,87343,17889,202302
TSMA_FR2D_P1_202403_42,8.660633162,0.340481994,63.80340033,18.84390808,8.05831279,0.293263647,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,FR2,FR,D,-9.751890056,143.4352953,1,TS,90157,17889,202403
TSMA_FR2D_P2_202104_42,4.592592593,0.37037037,65.92592593,17.25925926,11.7037037,0.148148148,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,FR2,FR,D,-9.751890056,143.4352953,2,TS,84419,17889,202104
TSMA_FR2D_P2_202203_42,8.095238095,0.761904762,56.80952381,20.9047619,13.0952381,0.333333333,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,FR2,FR,D,-9.751890056,143.4352953,2,TS,85169,17889,202203
TSMA_FR2D_P2_202302_42,7.761904762,0.19047619,60.80952381,20.04761905,11.14285714,0.047619048,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,FR2,FR,D,-9.751890056,143.4352953,2,TS,87344,17889,202302
TSMA_FR2D_P2_202403_42,8.796126665,0.285714286,60.10903039,15.60641239,14.91603017,0.286686103,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,FR2,FR,D,-9.751890056,143.4352953,2,TS,90158,17889,202403
TSMA_FR2D_P3_202104_42,10.35714286,0.785714286,64.85714286,13.28571429,10.42857143,0.285714286,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,FR2,FR,D,-9.751890056,143.4352953,3,TS,84420,17889,202104
TSMA_FR2D_P3_202203_42,12.43243243,0.486486486,66.21621622,11.2972973,9.459459459,0.108108108,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,FR2,FR,D,-9.751890056,143.4352953,3,TS,85170,17889,202203
TSMA_FR2D_P3_202302_42,9.380952381,0.047619048,70.38095238,8.857142857,11.28571429,0.047619048,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,FR2,FR,D,-9.751890056,143.4352953,3,TS,87345,17889,202302
TSMA_FR2D_P3_202403_42,8.047619048,0.19047619,70.33333333,13.95238095,7.333333333,0.142857143,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,FR2,FR,D,-9.751890056,143.4352953,3,TS,90159,17889,202403
TSMA_FR2D_P4_202104_42,9.285714286,0.357142857,62.0,18.07142857,10.14285714,0.142857143,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,FR2,FR,D,-9.751890056,143.4352953,4,TS,84421,17889,202104
TSMA_FR2D_P4_202203_42,7.761904762,0.476190476,57.85714286,20.19047619,13.33333333,0.380952381,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,FR2,FR,D,-9.751890056,143.4352953,4,TS,85171,17889,202203
TSMA_FR2D_P4_202302_42,4.666666667,0.047619048,61.47619048,27.9047619,5.904761905,0.0,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,FR2,FR,D,-9.751890056,143.4352953,4,TS,87346,17889,202302
TSMA_FR2D_P4_202403_42,11.5,0.1,61.2,18.7,8.45,0.05,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,FR2,FR,D,-9.751890056,143.4352953,4,TS,90160,17889,202403
TSMA_FR2S_P1_202104_42,23.36363636,0.181818182,52.63636364,5.636363636,18.09090909,0.090909091,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,FR2,FR,S,-9.751890056,143.4352953,1,TS,84422,17889,202104
TSMA_FR2S_P1_202203_42,18.34146341,0.146341463,57.07317073,6.195121951,18.14634146,0.097560976,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,FR2,FR,S,-9.751890056,143.4352953,1,TS,85172,17889,202203
TSMA_FR2S_P1_202302_42,19.66666667,0.285714286,54.19047619,5.380952381,20.0952381,0.380952381,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,FR2,FR,S,-9.751890056,143.4352953,1,TS,87347,17889,202302
TSMA_FR2S_P1_202403_42,17.52380952,0.238095238,54.47619048,8.0,19.71428571,0.047619048,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,FR2,FR,S,-9.751890056,143.4352953,1,TS,90161,17889,202403
TSMA_FR2S_P2_202104_42,15.02439024,0.146341463,48.24390244,7.024390244,29.36585366,0.195121951,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,FR2,FR,S,-9.751890056,143.4352953,2,TS,84423,17889,202104
TSMA_FR2S_P2_202203_42,17.28571429,0.285714286,55.04761905,5.857142857,21.28571429,0.238095238,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,FR2,FR,S,-9.751890056,143.4352953,2,TS,85173,17889,202203
TSMA_FR2S_P2_202302_42,17.80952381,0.19047619,56.14285714,8.619047619,17.14285714,0.095238095,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,FR2,FR,S,-9.751890056,143.4352953,2,TS,87348,17889,202302
TSMA_FR2S_P2_202403_42,16.92368032,0.390243902,58.03265683,5.319744365,19.13313258,0.200542005,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,FR2,FR,S,-9.751890056,143.4352953,2,TS,90162,17889,202403
TSMA_FR2S_P3_202104_42,20.0952381,0.285714286,48.38095238,5.904761905,25.28571429,0.047619048,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,FR2,FR,S,-9.751890056,143.4352953,3,TS,84424,17889,202104
TSMA_FR2S_P3_202203_42,15.85714286,0.19047619,51.9047619,5.095238095,26.85714286,0.095238095,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,FR2,FR,S,-9.751890056,143.4352953,3,TS,85174,17889,202203
TSMA_FR2S_P3_202302_42,20.48780488,0.43902439,52.0,2.975609756,24.0,0.097560976,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,FR2,FR,S,-9.751890056,143.4352953,3,TS,87349,17889,202302
TSMA_FR2S_P3_202403_42,17.0251054,0.228715729,54.94531482,4.243265477,23.41474143,0.142857143,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,FR2,FR,S,-9.751890056,143.4352953,3,TS,90163,17889,202403
TSMA_FR2S_P4_202104_42,20.45,0.3,50.3,3.5,25.1,0.35,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,FR2,FR,S,-9.751890056,143.4352953,4,TS,84425,17889,202104
TSMA_FR2S_P4_202203_42,20.0,0.238095238,54.71428571,3.571428571,21.0952381,0.380952381,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,FR2,FR,S,-9.751890056,143.4352953,4,TS,85175,17889,202203
TSMA_FR2S_P4_202302_42,24.57142857,0.285714286,48.47619048,5.476190476,20.9047619,0.285714286,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,FR2,FR,S,-9.751890056,143.4352953,4,TS,87350,17889,202302
