Site,Data_Source,ISO_Date,Year,Month,Day,Temperature
unitless,unitless,unitless,unitless,unitless,unitless,degrees Celsius (degC)
LTER1,LTER0,2015-07-12,2015,7,12,27.41
LTER1,LTER0,2015-07-13,2015,7,13,27.41
LTER1,LTER0,2015-07-14,2015,7,14,27.43
LTER1,LTER0,2015-07-15,2015,7,15,27.36
LTER1,LTER0,2015-07-16,2015,7,16,27.29
LTER1,LTER0,2015-07-17,2015,7,17,27.31
LTER1,LTER0,2015-07-18,2015,7,18,27.33
LTER1,LTER0,2015-07-19,2015,7,19,27.31
LTER1,LTER0,2015-07-20,2015,7,20,27.27
LTER1,LTER0,2015-07-21,2015,7,21,27.23
LTER1,LTER0,2015-07-22,2015,7,22,27.25
LTER1,LTER0,2015-07-23,2015,7,23,27.24
LTER1,LTER0,2015-07-24,2015,7,24,27.23
LTER1,LTER0,2015-07-25,2015,7,25,27.26
LTER1,LTER0,2015-07-26,2015,7,26,27.25
LTER1,LTER0,2015-07-27,2015,7,27,27.25
LTER1,LTER0,2015-07-28,2015,7,28,27.23
LTER1,LTER0,2015-07-29,2015,7,29,27.2
LTER1,LTER0,2015-07-30,2015,7,30,27.23
LTER1,LTER0,2015-07-31,2015,7,31,27.25
LTER1,LTER0,2015-08-01,2015,8,1,27.19
LTER1,LTER0,2015-08-02,2015,8,2,27.17
LTER1,LTER0,2015-08-03,2015,8,3,27.12
LTER1,LTER0,2015-08-04,2015,8,4,27.07
LTER1,LTER0,2015-08-05,2015,8,5,26.98
LTER1,LTER0,2015-08-06,2015,8,6,26.88
LTER1,LTER0,2015-08-07,2015,8,7,26.75
LTER1,LTER0,2015-08-08,2015,8,8,26.62
LTER1,LTER0,2015-08-09,2015,8,9,26.76
LTER1,LTER0,2015-08-10,2015,8,10,26.73
LTER1,LTER0,2015-08-11,2015,8,11,26.58
LTER1,LTER0,2015-08-12,2015,8,12,26.6
LTER1,LTER0,2015-08-13,2015,8,13,26.6
LTER1,LTER0,2015-08-14,2015,8,14,26.54
LTER1,LTER0,2015-08-15,2015,8,15,26.55
LTER1,LTER0,2015-08-16,2015,8,16,26.57
LTER1,LTER0,2015-08-17,2015,8,17,26.72
LTER1,LTER0,2015-08-18,2015,8,18,26.7
LTER1,LTER0,2015-08-19,2015,8,19,26.69
LTER1,LTER0,2015-08-20,2015,8,20,26.65
LTER1,LTER0,2015-08-21,2015,8,21,26.7
LTER1,LTER0,2015-08-22,2015,8,22,26.68
LTER1,LTER0,2015-08-23,2015,8,23,26.71
LTER1,LTER0,2015-08-24,2015,8,24,26.63
LTER1,LTER0,2015-08-25,2015,8,25,26.58
LTER1,LTER0,2015-08-26,2015,8,26,26.5
LTER1,LTER0,2015-08-27,2015,8,27,26.47
LTER1,LTER0,2015-08-28,2015,8,28,26.43
LTER1,LTER0,2015-08-29,2015,8,29,26.5
LTER1,LTER0,2015-08-30,2015,8,30,26.65
LTER1,LTER0,2015-08-31,2015,8,31,26.6
LTER1,LTER0,2015-09-01,2015,9,1,26.52
LTER1,LTER0,2015-09-02,2015,9,2,26.37
LTER1,LTER0,2015-09-03,2015,9,3,26.27
LTER1,LTER0,2015-09-04,2015,9,4,26.28
LTER1,LTER0,2015-09-05,2015,9,5,26.29
LTER1,LTER0,2015-09-06,2015,9,6,26.3
LTER1,LTER0,2015-09-07,2015,9,7,26.29
LTER1,LTER0,2015-09-08,2015,9,8,26.26
LTER1,LTER0,2015-09-09,2015,9,9,26.19
LTER1,LTER0,2015-09-10,2015,9,10,26.14
LTER1,LTER0,2015-09-11,2015,9,11,26.13
LTER1,LTER0,2015-09-12,2015,9,12,26.15
LTER1,LTER0,2015-09-13,2015,9,13,26.11
LTER1,LTER0,2015-09-14,2015,9,14,26.15
LTER1,LTER0,2015-09-15,2015,9,15,26.31
LTER1,LTER0,2015-09-16,2015,9,16,26.35
LTER1,LTER0,2015-09-17,2015,9,17,26.52
LTER1,LTER0,2015-09-18,2015,9,18,26.7
LTER1,LTER0,2015-09-19,2015,9,19,26.47
LTER1,LTER0,2015-09-20,2015,9,20,26.38
LTER1,LTER0,2015-09-21,2015,9,21,26.33
LTER1,LTER0,2015-09-22,2015,9,22,26.5
LTER1,LTER0,2015-09-23,2015,9,23,26.65
LTER1,LTER0,2015-09-24,2015,9,24,26.46
LTER1,LTER0,2015-09-25,2015,9,25,26.58
LTER1,LTER0,2015-09-26,2015,9,26,26.56
LTER1,LTER0,2015-09-27,2015,9,27,26.41
LTER1,LTER0,2015-09-28,2015,9,28,26.38
LTER1,LTER0,2015-09-29,2015,9,29,26.39
LTER1,LTER0,2015-09-30,2015,9,30,26.27
LTER1,LTER0,2015-10-01,2015,10,1,26.19
LTER1,LTER0,2015-10-02,2015,10,2,26.21
LTER1,LTER0,2015-10-03,2015,10,3,26.59
LTER1,LTER0,2015-10-04,2015,10,4,26.55
LTER1,LTER0,2015-10-05,2015,10,5,26.45
LTER1,LTER0,2015-10-06,2015,10,6,26.56
LTER1,LTER0,2015-10-07,2015,10,7,26.56
LTER1,LTER0,2015-10-08,2015,10,8,26.54
LTER1,LTER0,2015-10-09,2015,10,9,26.53
LTER1,LTER0,2015-10-10,2015,10,10,26.52
LTER1,LTER0,2015-10-11,2015,10,11,26.53
LTER1,LTER0,2015-10-12,2015,10,12,26.62
LTER1,LTER0,2015-10-13,2015,10,13,26.62
LTER1,LTER0,2015-10-14,2015,10,14,26.49
LTER1,LTER0,2015-10-15,2015,10,15,26.64
LTER1,LTER0,2015-10-16,2015,10,16,26.49
LTER1,LTER0,2015-10-17,2015,10,17,26.36
LTER1,LTER0,2015-10-18,2015,10,18,26.34
LTER1,LTER0,2015-10-19,2015,10,19,26.43
LTER1,LTER0,2015-10-20,2015,10,20,26.44
LTER1,LTER0,2015-10-21,2015,10,21,26.41
LTER1,LTER0,2015-10-22,2015,10,22,26.38
LTER1,LTER0,2015-10-23,2015,10,23,26.35
LTER1,LTER0,2015-10-24,2015,10,24,26.42
LTER1,LTER0,2015-10-25,2015,10,25,26.17
LTER1,LTER0,2015-10-26,2015,10,26,26.09
LTER1,LTER0,2015-10-27,2015,10,27,26.57
LTER1,LTER0,2015-10-28,2015,10,28,26.69
LTER1,LTER0,2015-10-29,2015,10,29,27.08
LTER1,LTER0,2015-10-30,2015,10,30,27.33
LTER1,LTER0,2015-10-31,2015,10,31,27.54
LTER1,LTER0,2015-11-01,2015,11,1,27.45
LTER1,LTER0,2015-11-02,2015,11,2,27.27
LTER1,LTER0,2015-11-03,2015,11,3,27.59
LTER1,LTER0,2015-11-04,2015,11,4,27.72
LTER1,LTER0,2015-11-05,2015,11,5,27.55
LTER1,LTER0,2015-11-06,2015,11,6,27.7
LTER1,LTER0,2015-11-07,2015,11,7,27.58
LTER1,LTER0,2015-11-08,2015,11,8,27.78
LTER1,LTER0,2015-11-09,2015,11,9,27.7
LTER1,LTER0,2015-11-10,2015,11,10,27.7
LTER1,LTER0,2015-11-11,2015,11,11,27.72
LTER1,LTER0,2015-11-12,2015,11,12,27.94
LTER1,LTER0,2015-11-13,2015,11,13,28.08
LTER1,LTER0,2015-11-14,2015,11,14,28.12
LTER1,LTER0,2015-11-15,2015,11,15,28.03
LTER1,LTER0,2015-11-16,2015,11,16,28
LTER1,LTER0,2015-11-17,2015,11,17,28.01
LTER1,LTER0,2015-11-18,2015,11,18,27.96
LTER1,LTER0,2015-11-19,2015,11,19,27.95
LTER1,LTER0,2015-11-20,2015,11,20,27.93
LTER1,LTER0,2015-11-21,2015,11,21,27.82
LTER1,LTER0,2015-11-22,2015,11,22,27.78
LTER1,LTER0,2015-11-23,2015,11,23,27.8
LTER1,LTER0,2015-11-24,2015,11,24,27.77
LTER1,LTER0,2015-11-25,2015,11,25,27.75
LTER1,LTER0,2015-11-26,2015,11,26,27.72
LTER1,LTER0,2015-11-27,2015,11,27,27.66
LTER1,LTER0,2015-11-28,2015,11,28,27.6
LTER1,LTER0,2015-11-29,2015,11,29,27.52
LTER1,LTER0,2015-11-30,2015,11,30,27.35
LTER1,LTER0,2015-12-01,2015,12,1,27.37
LTER1,LTER0,2015-12-02,2015,12,2,27.5
LTER1,LTER0,2015-12-03,2015,12,3,27.67
LTER1,LTER0,2015-12-04,2015,12,4,27.68
LTER1,LTER0,2015-12-05,2015,12,5,27.78
LTER1,LTER0,2015-12-06,2015,12,6,27.81
LTER1,LTER0,2015-12-07,2015,12,7,27.86
LTER1,LTER0,2015-12-08,2015,12,8,27.91
LTER1,LTER0,2015-12-09,2015,12,9,27.91
LTER1,LTER0,2015-12-10,2015,12,10,27.89
LTER1,LTER0,2015-12-11,2015,12,11,27.95
LTER1,LTER0,2015-12-12,2015,12,12,27.95
LTER1,LTER0,2015-12-13,2015,12,13,27.97
LTER1,LTER0,2015-12-14,2015,12,14,28.05
LTER1,LTER0,2015-12-15,2015,12,15,27.98
LTER1,LTER0,2015-12-16,2015,12,16,28.08
LTER1,LTER0,2015-12-17,2015,12,17,28.08
LTER1,LTER0,2015-12-18,2015,12,18,28.09
LTER1,LTER0,2015-12-19,2015,12,19,28.14
LTER1,LTER0,2015-12-20,2015,12,20,28.06
LTER1,LTER0,2015-12-21,2015,12,21,28.04
LTER1,LTER0,2015-12-22,2015,12,22,28.06
LTER1,LTER0,2015-12-23,2015,12,23,28
LTER1,LTER0,2015-12-24,2015,12,24,28.13
LTER1,LTER0,2015-12-25,2015,12,25,28.11
LTER1,LTER0,2015-12-26,2015,12,26,28.11
LTER1,LTER0,2015-12-27,2015,12,27,28.11
LTER1,LTER0,2015-12-28,2015,12,28,28.25
LTER1,LTER0,2015-12-29,2015,12,29,28.24
LTER1,LTER0,2015-12-30,2015,12,30,28.01
LTER1,LTER0,2015-12-31,2015,12,31,28.15
LTER1,LTER0,2016-01-01,2016,1,1,28.28
LTER1,LTER0,2016-01-02,2016,1,2,28.43
LTER1,LTER0,2016-01-03,2016,1,3,28.17
LTER1,LTER0,2016-01-04,2016,1,4,28.22
LTER1,LTER0,2016-01-05,2016,1,5,28.22
LTER1,LTER0,2016-01-06,2016,1,6,28.3
LTER1,LTER0,2016-01-07,2016,1,7,28.07
LTER1,LTER0,2016-01-08,2016,1,8,28.01
LTER1,LTER0,2016-01-09,2016,1,9,28.03
LTER1,LTER0,2016-01-10,2016,1,10,28.42
LTER1,LTER0,2016-01-11,2016,1,11,28.54
LTER1,LTER0,2016-01-12,2016,1,12,28.29
LTER1,LTER0,2016-01-13,2016,1,13,28.48
LTER1,LTER0,2016-01-14,2016,1,14,28.77
LTER1,LTER0,2016-01-15,2016,1,15,28.68
LTER1,LTER0,2016-01-16,2016,1,16,28.76
LTER1,LTER0,2016-01-17,2016,1,17,28.71
LTER1,LTER0,2016-01-18,2016,1,18,28.69
LTER1,LTER0,2016-01-19,2016,1,19,28.68
LTER1,LTER0,2016-01-20,2016,1,20,28.56
LTER1,LTER0,2016-01-21,2016,1,21,28.55
LTER1,LTER0,2016-01-22,2016,1,22,28.38
LTER1,LTER0,2016-01-23,2016,1,23,28.46
LTER1,LTER0,2016-01-24,2016,1,24,28.37
LTER1,LTER0,2016-01-25,2016,1,25,28.6
LTER1,LTER0,2016-01-26,2016,1,26,28.79
LTER1,LTER0,2016-01-27,2016,1,27,28.8
LTER1,LTER0,2016-01-28,2016,1,28,28.71
LTER1,LTER0,2016-01-29,2016,1,29,28.68
LTER1,LTER0,2016-01-30,2016,1,30,28.46
LTER1,LTER0,2016-01-31,2016,1,31,28.49
LTER1,LTER0,2016-02-01,2016,2,1,28.55
LTER1,LTER0,2016-02-02,2016,2,2,28.65
LTER1,LTER0,2016-02-03,2016,2,3,28.78
LTER1,LTER0,2016-02-04,2016,2,4,28.84
LTER1,LTER0,2016-02-05,2016,2,5,28.83
LTER1,LTER0,2016-02-06,2016,2,6,28.85
LTER1,LTER0,2016-02-07,2016,2,7,28.97
LTER1,LTER0,2016-02-08,2016,2,8,28.92
LTER1,LTER0,2016-02-09,2016,2,9,28.87
LTER1,LTER0,2016-02-10,2016,2,10,28.88
LTER1,LTER0,2016-02-11,2016,2,11,29
LTER1,LTER0,2016-02-12,2016,2,12,29.09
LTER1,LTER0,2016-02-13,2016,2,13,29.14
LTER1,LTER0,2016-02-14,2016,2,14,29.07
LTER1,LTER0,2016-02-15,2016,2,15,28.91
LTER1,LTER0,2016-02-16,2016,2,16,28.73
LTER1,LTER0,2016-02-17,2016,2,17,28.68
LTER1,LTER0,2016-02-18,2016,2,18,28.65
LTER1,LTER0,2016-02-19,2016,2,19,28.56
LTER1,LTER0,2016-02-20,2016,2,20,28.5
LTER1,LTER0,2016-02-21,2016,2,21,28.54
LTER1,LTER0,2016-02-22,2016,2,22,28.49
LTER1,LTER0,2016-02-23,2016,2,23,28.76
LTER1,LTER0,2016-02-24,2016,2,24,28.72
LTER1,LTER0,2016-02-25,2016,2,25,28.61
LTER1,LTER0,2016-02-26,2016,2,26,28.44
LTER1,LTER0,2016-02-27,2016,2,27,28.4
LTER1,LTER0,2016-02-28,2016,2,28,28.43
LTER1,LTER0,2016-02-29,2016,2,29,28.41
LTER1,LTER0,2016-03-01,2016,3,1,28.52
LTER1,LTER0,2016-03-02,2016,3,2,28.44
LTER1,LTER0,2016-03-03,2016,3,3,28.28
LTER1,LTER0,2016-03-04,2016,3,4,28.32
LTER1,LTER0,2016-03-05,2016,3,5,28.42
LTER1,LTER0,2016-03-06,2016,3,6,28.77
LTER1,LTER0,2016-03-07,2016,3,7,28.75
LTER1,LTER0,2016-03-08,2016,3,8,28.75
LTER1,LTER0,2016-03-09,2016,3,9,28.83
LTER1,LTER0,2016-03-10,2016,3,10,28.84
LTER1,LTER0,2016-03-11,2016,3,11,28.77
LTER1,LTER0,2016-03-12,2016,3,12,28.68
LTER1,LTER0,2016-03-13,2016,3,13,28.86
LTER1,LTER0,2016-03-14,2016,3,14,28.87
LTER1,LTER0,2016-03-15,2016,3,15,29.05
LTER1,LTER0,2016-03-16,2016,3,16,29.15
LTER1,LTER0,2016-03-17,2016,3,17,29.19
LTER1,LTER0,2016-03-18,2016,3,18,29.3
LTER1,LTER0,2016-03-19,2016,3,19,29.24
LTER1,LTER0,2016-03-20,2016,3,20,29.4
LTER1,LTER0,2016-03-21,2016,3,21,29.56
LTER1,LTER0,2016-03-22,2016,3,22,29.51
LTER1,LTER0,2016-03-23,2016,3,23,29.57
LTER1,LTER0,2016-03-24,2016,3,24,29.38
LTER1,LTER0,2016-03-25,2016,3,25,29.33
LTER1,LTER0,2016-03-26,2016,3,26,29.4
LTER1,LTER0,2016-03-27,2016,3,27,29.54
LTER1,LTER0,2016-03-28,2016,3,28,29.55
LTER1,LTER0,2016-03-29,2016,3,29,29.59
LTER1,LTER0,2016-03-30,2016,3,30,29.78
LTER1,LTER0,2016-03-31,2016,3,31,29.48
LTER1,LTER0,2016-04-01,2016,4,1,29.46
LTER1,LTER0,2016-04-02,2016,4,2,29.23
LTER1,LTER0,2016-04-03,2016,4,3,29.22
LTER1,LTER0,2016-04-04,2016,4,4,29.33
LTER1,LTER0,2016-04-05,2016,4,5,29.53
LTER1,LTER0,2016-04-06,2016,4,6,29.56
LTER1,LTER0,2016-04-07,2016,4,7,29.77
LTER1,LTER0,2016-04-08,2016,4,8,29.83
LTER1,LTER0,2016-04-09,2016,4,9,29.65
LTER1,LTER0,2016-04-10,2016,4,10,29.69
LTER1,LTER0,2016-04-11,2016,4,11,29.7
LTER1,LTER0,2016-04-12,2016,4,12,29.78
LTER1,LTER0,2016-04-13,2016,4,13,29.59
LTER1,LTER0,2016-04-14,2016,4,14,29.53
LTER1,LTER0,2016-04-15,2016,4,15,29.52
LTER1,LTER0,2016-04-16,2016,4,16,29.32
LTER1,LTER0,2016-04-17,2016,4,17,29.2
LTER1,LTER0,2016-04-18,2016,4,18,29.22
LTER1,LTER0,2016-04-19,2016,4,19,29.08
LTER1,LTER0,2016-04-20,2016,4,20,29.1
LTER1,LTER0,2016-04-21,2016,4,21,28.94
LTER1,LTER0,2016-04-22,2016,4,22,28.97
LTER1,LTER0,2016-04-23,2016,4,23,28.82
LTER1,LTER0,2016-04-24,2016,4,24,28.68
LTER1,LTER0,2016-04-25,2016,4,25,28.62
LTER1,LTER0,2016-04-26,2016,4,26,28.87
LTER1,LTER0,2016-04-27,2016,4,27,28.91
LTER1,LTER0,2016-04-28,2016,4,28,28.5
LTER1,LTER0,2016-04-29,2016,4,29,28.32
LTER1,LTER0,2016-04-30,2016,4,30,28.34
LTER1,LTER0,2016-05-01,2016,5,1,28.29
LTER1,LTER0,2016-05-02,2016,5,2,28.32
LTER1,LTER0,2016-05-03,2016,5,3,28.21
LTER1,LTER0,2016-05-04,2016,5,4,28.59
LTER1,LTER0,2016-05-05,2016,5,5,28.66
LTER1,LTER0,2016-05-06,2016,5,6,28.71
LTER1,LTER0,2016-05-07,2016,5,7,28.65
LTER1,LTER0,2016-05-08,2016,5,8,28.55
LTER1,LTER0,2016-05-09,2016,5,9,28.55
LTER1,LTER0,2016-05-10,2016,5,10,28.65
LTER1,LTER0,2016-05-11,2016,5,11,28.6
LTER1,LTER0,2016-05-12,2016,5,12,28.59
LTER1,LTER0,2016-05-13,2016,5,13,28.41
LTER1,LTER0,2016-05-14,2016,5,14,28.21
LTER1,LTER0,2016-05-15,2016,5,15,28.24
LTER1,LTER0,2016-05-16,2016,5,16,28.31
LTER1,LTER0,2016-05-17,2016,5,17,28.32
LTER1,LTER0,2016-05-18,2016,5,18,28.33
LTER1,LTER0,2016-05-19,2016,5,19,28.36
LTER1,LTER0,2016-05-20,2016,5,20,28.41
LTER1,LTER0,2016-05-21,2016,5,21,28.34
LTER1,LTER0,2016-05-22,2016,5,22,28.24
LTER1,LTER0,2016-05-23,2016,5,23,28.22
LTER1,LTER0,2016-05-24,2016,5,24,28.33
LTER1,LTER0,2016-05-25,2016,5,25,28.4
LTER1,LTER0,2016-05-26,2016,5,26,28.42
LTER1,LTER0,2016-05-27,2016,5,27,28.46
LTER1,LTER0,2016-05-28,2016,5,28,28.41
LTER1,LTER0,2016-05-29,2016,5,29,28.45
LTER1,LTER0,2016-05-30,2016,5,30,28.44
LTER1,LTER0,2016-05-31,2016,5,31,28.4
LTER1,LTER0,2016-06-01,2016,6,1,28.34
LTER1,LTER0,2016-06-02,2016,6,2,28.39
LTER1,LTER0,2016-06-03,2016,6,3,28.37
LTER1,LTER0,2016-06-04,2016,6,4,28.23
LTER1,LTER0,2016-06-05,2016,6,5,28.17
LTER1,LTER0,2016-06-06,2016,6,6,28.08
LTER1,LTER0,2016-06-07,2016,6,7,27.96
LTER1,LTER0,2016-06-08,2016,6,8,27.93
LTER1,LTER0,2016-06-09,2016,6,9,27.81
LTER1,LTER0,2016-06-10,2016,6,10,27.95
LTER1,LTER0,2016-06-11,2016,6,11,28.06
LTER1,LTER0,2016-06-12,2016,6,12,27.76
LTER1,LTER0,2016-06-13,2016,6,13,27.76
LTER1,LTER0,2016-06-14,2016,6,14,27.95
LTER1,LTER0,2016-06-15,2016,6,15,27.96
LTER1,LTER0,2016-06-16,2016,6,16,27.93
LTER1,LTER0,2016-06-17,2016,6,17,27.83
LTER1,LTER0,2016-06-18,2016,6,18,27.72
LTER1,LTER0,2016-06-19,2016,6,19,27.57
LTER1,LTER0,2016-06-20,2016,6,20,27.53
LTER1,LTER0,2016-06-21,2016,6,21,27.59
LTER1,LTER0,2016-06-22,2016,6,22,27.57
LTER1,LTER0,2016-06-23,2016,6,23,27.62
LTER1,LTER0,2016-06-24,2016,6,24,27.57
LTER1,LTER0,2016-06-25,2016,6,25,27.58
LTER1,LTER0,2016-06-26,2016,6,26,27.48
LTER1,LTER0,2016-06-27,2016,6,27,27.4
LTER1,LTER0,2016-06-28,2016,6,28,27.43
LTER1,LTER0,2016-06-29,2016,6,29,27.39
LTER1,LTER0,2016-06-30,2016,6,30,27.23
LTER1,LTER0,2016-07-01,2016,7,1,27.18
LTER1,LTER0,2016-07-02,2016,7,2,27.18
LTER1,LTER0,2016-07-03,2016,7,3,27.1
LTER1,LTER0,2016-07-04,2016,7,4,27.11
LTER1,LTER0,2016-07-05,2016,7,5,27.16
LTER1,LTER0,2016-07-06,2016,7,6,27
LTER1,LTER0,2016-07-07,2016,7,7,26.96
LTER1,LTER0,2016-07-08,2016,7,8,26.84
LTER1,LTER0,2016-07-09,2016,7,9,26.91
LTER1,LTER0,2016-07-10,2016,7,10,26.94
LTER1,LTER0,2016-07-11,2016,7,11,26.82
LTER1,LTER0,2016-07-12,2016,7,12,26.8
LTER1,LTER0,2016-07-13,2016,7,13,26.87
LTER1,LTER0,2016-07-14,2016,7,14,26.91
LTER1,LTER0,2016-07-15,2016,7,15,26.9
LTER1,LTER0,2016-07-16,2016,7,16,26.99
LTER1,LTER0,2016-07-17,2016,7,17,27.03
LTER1,LTER0,2016-07-18,2016,7,18,27
LTER1,LTER0,2016-07-19,2016,7,19,26.96
LTER1,LTER0,2016-07-20,2016,7,20,26.88
LTER1,LTER0,2016-07-21,2016,7,21,26.91
LTER1,LTER0,2016-07-22,2016,7,22,27
LTER1,LTER2,2016-07-23,2016,7,23,26.99
LTER1,LTER2,2016-07-24,2016,7,24,26.93
LTER1,LTER2,2016-07-25,2016,7,25,26.93
LTER1,LTER2,2016-07-26,2016,7,26,26.89
LTER1,LTER2,2016-07-27,2016,7,27,26.91
LTER1,LTER2,2016-07-28,2016,7,28,26.8
LTER1,LTER2,2016-07-29,2016,7,29,26.82
LTER1,LTER2,2016-07-30,2016,7,30,26.87
LTER1,LTER2,2016-07-31,2016,7,31,26.92
LTER1,LTER2,2016-08-01,2016,8,1,26.9
LTER1,LTER2,2016-08-02,2016,8,2,26.97
LTER1,LTER2,2016-08-03,2016,8,3,27.04
LTER1,LTER2,2016-08-04,2016,8,4,26.9
LTER1,LTER2,2016-08-05,2016,8,5,26.89
LTER1,LTER2,2016-08-06,2016,8,6,26.96
LTER1,LTER2,2016-08-07,2016,8,7,27.02
LTER1,LTER0,2016-08-08,2016,8,8,27.38
LTER1,LTER0,2016-08-09,2016,8,9,27.33
LTER1,LTER0,2016-08-10,2016,8,10,27.29
LTER1,LTER0,2016-08-11,2016,8,11,27.31
LTER1,LTER0,2016-08-12,2016,8,12,27.22
LTER1,LTER0,2016-08-13,2016,8,13,27.18
LTER1,LTER0,2016-08-14,2016,8,14,27.14
LTER1,LTER0,2016-08-15,2016,8,15,27.01
LTER1,LTER0,2016-08-16,2016,8,16,27
LTER1,LTER0,2016-08-17,2016,8,17,26.96
LTER1,LTER0,2016-08-18,2016,8,18,26.88
LTER1,LTER0,2016-08-19,2016,8,19,26.78
LTER1,LTER0,2016-08-20,2016,8,20,26.8
LTER1,LTER0,2016-08-21,2016,8,21,26.74
LTER1,LTER0,2016-08-22,2016,8,22,26.66
LTER1,LTER0,2016-08-23,2016,8,23,26.66
LTER1,LTER0,2016-08-24,2016,8,24,26.67
LTER1,LTER0,2016-08-25,2016,8,25,26.68
LTER1,LTER0,2016-08-26,2016,8,26,26.68
LTER1,LTER0,2016-08-27,2016,8,27,26.66
LTER1,LTER0,2016-08-28,2016,8,28,26.59
LTER1,LTER0,2016-08-29,2016,8,29,26.52
LTER1,LTER0,2016-08-30,2016,8,30,26.62
LTER1,LTER0,2016-08-31,2016,8,31,26.6
LTER1,LTER0,2016-09-01,2016,9,1,26.55
LTER1,LTER0,2016-09-02,2016,9,2,26.42
LTER1,LTER0,2016-09-03,2016,9,3,26.41
LTER1,LTER0,2016-09-04,2016,9,4,26.41
LTER1,LTER0,2016-09-05,2016,9,5,26.42
LTER1,LTER0,2016-09-06,2016,9,6,26.53
LTER1,LTER0,2016-09-07,2016,9,7,26.51
LTER1,LTER0,2016-09-08,2016,9,8,26.66
LTER1,LTER0,2016-09-09,2016,9,9,26.84
LTER1,LTER0,2016-09-10,2016,9,10,26.78
LTER1,LTER0,2016-09-11,2016,9,11,26.69
LTER1,LTER0,2016-09-12,2016,9,12,26.62
LTER1,LTER0,2016-09-13,2016,9,13,26.64
LTER1,LTER0,2016-09-14,2016,9,14,26.71
LTER1,LTER0,2016-09-15,2016,9,15,26.68
LTER1,LTER0,2016-09-16,2016,9,16,26.65
LTER1,LTER0,2016-09-17,2016,9,17,26.66
LTER1,LTER0,2016-09-18,2016,9,18,26.72
LTER1,LTER0,2016-09-19,2016,9,19,26.75
LTER1,LTER0,2016-09-20,2016,9,20,26.84
LTER1,LTER0,2016-09-21,2016,9,21,26.99
LTER1,LTER0,2016-09-22,2016,9,22,26.77
LTER1,LTER0,2016-09-23,2016,9,23,26.89
LTER1,LTER0,2016-09-24,2016,9,24,26.88
LTER1,LTER0,2016-09-25,2016,9,25,27.06
LTER1,LTER0,2016-09-26,2016,9,26,26.94
LTER1,LTER0,2016-09-27,2016,9,27,26.8
LTER1,LTER0,2016-09-28,2016,9,28,26.73
LTER1,LTER0,2016-09-29,2016,9,29,26.74
LTER1,LTER0,2016-09-30,2016,9,30,26.91
LTER1,LTER0,2016-10-01,2016,10,1,26.82
LTER1,LTER0,2016-10-02,2016,10,2,26.65
LTER1,LTER0,2016-10-03,2016,10,3,26.54
LTER1,LTER0,2016-10-04,2016,10,4,26.52
LTER1,LTER0,2016-10-05,2016,10,5,26.49
LTER1,LTER0,2016-10-06,2016,10,6,26.51
LTER1,LTER0,2016-10-07,2016,10,7,26.6
LTER1,LTER0,2016-10-08,2016,10,8,26.75
LTER1,LTER0,2016-10-09,2016,10,9,26.71
LTER1,LTER0,2016-10-10,2016,10,10,26.57
LTER1,LTER0,2016-10-11,2016,10,11,26.41
LTER1,LTER0,2016-10-12,2016,10,12,26.47
LTER1,LTER0,2016-10-13,2016,10,13,26.48
LTER1,LTER0,2016-10-14,2016,10,14,26.47
LTER1,LTER0,2016-10-15,2016,10,15,26.42
LTER1,LTER0,2016-10-16,2016,10,16,26.45
LTER1,LTER0,2016-10-17,2016,10,17,26.49
LTER1,LTER0,2016-10-18,2016,10,18,26.5
LTER1,LTER0,2016-10-19,2016,10,19,26.47
LTER1,LTER0,2016-10-20,2016,10,20,26.42
LTER1,LTER0,2016-10-21,2016,10,21,26.46
LTER1,LTER0,2016-10-22,2016,10,22,26.63
LTER1,LTER0,2016-10-23,2016,10,23,26.74
LTER1,LTER0,2016-10-24,2016,10,24,26.9
LTER1,LTER0,2016-10-25,2016,10,25,27
LTER1,LTER0,2016-10-26,2016,10,26,26.97
LTER1,LTER0,2016-10-27,2016,10,27,26.87
LTER1,LTER0,2016-10-28,2016,10,28,26.97
LTER1,LTER0,2016-10-29,2016,10,29,27.08
LTER1,LTER0,2016-10-30,2016,10,30,27.02
LTER1,LTER0,2016-10-31,2016,10,31,27.08
LTER1,LTER0,2016-11-01,2016,11,1,27.34
LTER1,LTER0,2016-11-02,2016,11,2,27.48
LTER1,LTER0,2016-11-03,2016,11,3,27.69
LTER1,LTER0,2016-11-04,2016,11,4,27.6
LTER1,LTER0,2016-11-05,2016,11,5,27.5
LTER1,LTER0,2016-11-06,2016,11,6,27.55
LTER1,LTER0,2016-11-07,2016,11,7,27.55
LTER1,LTER0,2016-11-08,2016,11,8,27.63
LTER1,LTER0,2016-11-09,2016,11,9,27.56
LTER1,LTER0,2016-11-10,2016,11,10,27.74
LTER1,LTER0,2016-11-11,2016,11,11,27.66
LTER1,LTER0,2016-11-12,2016,11,12,27.7
LTER1,LTER0,2016-11-13,2016,11,13,27.61
LTER1,LTER0,2016-11-14,2016,11,14,27.81
LTER1,LTER0,2016-11-15,2016,11,15,27.76
LTER1,LTER0,2016-11-16,2016,11,16,27.81
LTER1,LTER0,2016-11-17,2016,11,17,27.85
LTER1,LTER0,2016-11-18,2016,11,18,27.51
LTER1,LTER0,2016-11-19,2016,11,19,27.33
LTER1,LTER0,2016-11-20,2016,11,20,27.2
